Redshift r_mag g-r_col g-r_slope z_mag r-z_col r-z_slope
0.0536 15.201290760000001 0.8572122228 -0.030941232000000003 -10.0 -10.0 -10.0
0.0537 15.205288170000001 0.8573686826 -0.030952894 -10.0 -10.0 -10.0
0.0538 15.20928558 0.8575251424 -0.030964556 -10.0 -10.0 -10.0
0.0539 15.21328299 0.8576816022 -0.030976218000000003 -10.0 -10.0 -10.0
0.054 15.2172804 0.857838062 -0.030987880000000002 -10.0 -10.0 -10.0
0.0541 15.22127781 0.8579945218 -0.030999542 -10.0 -10.0 -10.0
0.0542 15.22527522 0.8581509816 -0.031011204 -10.0 -10.0 -10.0
0.0543 15.22927263 0.8583074414 -0.031022866000000003 -10.0 -10.0 -10.0
0.0544 15.23327004 0.8584639011999999 -0.031034528000000002 -10.0 -10.0 -10.0
0.0545 15.237267450000001 0.8586203609999999 -0.03104619 -10.0 -10.0 -10.0
0.0546 15.24126486 0.8587768208 -0.031057852 -10.0 -10.0 -10.0
0.0547 15.24526227 0.8589332806 -0.031069514000000003 -10.0 -10.0 -10.0
0.0548 15.24925968 0.8590897404 -0.031081176000000002 -10.0 -10.0 -10.0
0.0549 15.25325709 0.8592462002 -0.031092838 -10.0 -10.0 -10.0
0.055 15.2572545 0.85940266 -0.0311045 -10.0 -10.0 -10.0
0.0551 15.26125191 0.8595591198 -0.031116162000000003 -10.0 -10.0 -10.0
0.0552 15.26524932 0.8597155796 -0.031127824000000002 -10.0 -10.0 -10.0
0.0553 15.26924673 0.8598720394 -0.031139486 -10.0 -10.0 -10.0
0.0554 15.273244140000001 0.8600284992 -0.031151148000000004 -10.0 -10.0 -10.0
0.0555 15.27724155 0.860184959 -0.031162810000000003 -10.0 -10.0 -10.0
0.0556 15.28123896 0.8603414188 -0.031174472 -10.0 -10.0 -10.0
0.0557 15.28523637 0.8604978785999999 -0.031186134 -10.0 -10.0 -10.0
0.0558 15.28923378 0.8606543383999999 -0.031197796000000003 -10.0 -10.0 -10.0
0.0559 15.29323119 0.8608107982 -0.031209458000000002 -10.0 -10.0 -10.0
0.056 15.2972286 0.860967258 -0.03122112 -10.0 -10.0 -10.0
0.0561 15.30122601 0.8611237178 -0.031232782 -10.0 -10.0 -10.0
0.0562 15.30522342 0.8612801776 -0.031244444000000003 -10.0 -10.0 -10.0
0.0563 15.30922083 0.8614366374 -0.031256106000000006 -10.0 -10.0 -10.0
0.0564 15.31321824 0.8615930972 -0.031267768 -10.0 -10.0 -10.0
0.0565 15.31721565 0.861749557 -0.031279430000000004 -10.0 -10.0 -10.0
0.0566 15.32121306 0.8619060168 -0.031291092 -10.0 -10.0 -10.0
0.0567 15.32521047 0.8620624766 -0.031302754 -10.0 -10.0 -10.0
0.0568 15.32920788 0.8622189364 -0.031314416000000005 -10.0 -10.0 -10.0
0.0569 15.33320529 0.8623753961999999 -0.031326078 -10.0 -10.0 -10.0
0.057 15.3372027 0.8625318559999999 -0.03133774 -10.0 -10.0 -10.0
0.0571 15.341200109999999 0.8626883157999999 -0.031349402000000005 -10.0 -10.0 -10.0
0.0572 15.34519752 0.8628447756 -0.031361064 -10.0 -10.0 -10.0
0.0573 15.34919493 0.8630012354 -0.031372726000000004 -10.0 -10.0 -10.0
0.0574 15.35319234 0.8631576952 -0.031384388 -10.0 -10.0 -10.0
0.0575 15.35718975 0.863314155 -0.03139605 -10.0 -10.0 -10.0
0.0576 15.36118716 0.8634706148 -0.031407712000000004 -10.0 -10.0 -10.0
0.0577 15.36518457 0.8636270746 -0.031419374 -10.0 -10.0 -10.0
0.0578 15.36918198 0.8637835344 -0.031431036 -10.0 -10.0 -10.0
0.0579 15.37317939 0.8639399942 -0.031442698000000005 -10.0 -10.0 -10.0
0.058 15.377176799999999 0.864096454 -0.03145436 -10.0 -10.0 -10.0
0.0581 15.38117421 0.8642529138 -0.031466022 -10.0 -10.0 -10.0
0.0582 15.38517162 0.8644093735999999 -0.031477684000000006 -10.0 -10.0 -10.0
0.0583 15.38916903 0.8645658333999999 -0.031489346 -10.0 -10.0 -10.0
0.0584 15.39316644 0.8647222931999999 -0.031501008000000004 -10.0 -10.0 -10.0
0.0585 15.39716385 0.864878753 -0.03151267 -10.0 -10.0 -10.0
0.0586 15.40116126 0.8650352128 -0.031524332 -10.0 -10.0 -10.0
0.0587 15.40515867 0.8651916726 -0.031535994000000005 -10.0 -10.0 -10.0
0.0588 15.409156079999999 0.8653481324 -0.031547656 -10.0 -10.0 -10.0
0.0589 15.41315349 0.8655045922 -0.031559318 -10.0 -10.0 -10.0
0.059 15.4171509 0.865661052 -0.031570980000000005 -10.0 -10.0 -10.0
0.0591 15.42114831 0.8658175118 -0.031582642 -10.0 -10.0 -10.0
0.0592 15.42514572 0.8659739716 -0.031594304000000004 -10.0 -10.0 -10.0
0.0593 15.42914313 0.8661304314 -0.031605966000000006 -10.0 -10.0 -10.0
0.0594 15.43314054 0.8662868911999999 -0.031617628 -10.0 -10.0 -10.0
0.0595 15.43713795 0.8664433509999999 -0.031629290000000004 -10.0 -10.0 -10.0
0.0596 15.441135359999999 0.8665998107999999 -0.031640952 -10.0 -10.0 -10.0
0.0597 15.445132769999999 0.8667562705999999 -0.031652614 -10.0 -10.0 -10.0
0.0598 15.44913018 0.8669127303999999 -0.031664276000000005 -10.0 -10.0 -10.0
0.0599 15.45312759 0.8670691902 -0.031675938 -10.0 -10.0 -10.0
0.06 15.457125 0.86722565 -0.0316876 -10.0 -10.0 -10.0
0.0601 15.46051065 0.8674127037 -0.031698798 -10.0 -10.0 -10.0
0.0602 15.4638963 0.8675997574 -0.031709996000000004 -10.0 -10.0 -10.0
0.0603 15.46728195 0.8677868111 -0.031721194 -10.0 -10.0 -10.0
0.0604 15.470667599999999 0.8679738647999999 -0.031732392000000005 -10.0 -10.0 -10.0
0.0605 15.474053249999999 0.8681609185 -0.03174359 -10.0 -10.0 -10.0
0.0606 15.4774389 0.8683479721999999 -0.031754788000000006 -10.0 -10.0 -10.0
0.0607 15.48082455 0.8685350259 -0.031765986 -10.0 -10.0 -10.0
0.0608 15.4842102 0.8687220795999999 -0.031777184 -10.0 -10.0 -10.0
0.0609 15.48759585 0.8689091333 -0.031788382000000004 -10.0 -10.0 -10.0
0.061 15.4909815 0.869096187 -0.03179958 -10.0 -10.0 -10.0
0.0611 15.49436715 0.8692832407 -0.031810778000000005 -10.0 -10.0 -10.0
0.0612 15.497752799999999 0.8694702944 -0.031821976 -10.0 -10.0 -10.0
0.0613 15.50113845 0.8696573481 -0.031833174000000006 -10.0 -10.0 -10.0
0.0614 15.5045241 0.8698444018 -0.031844372 -10.0 -10.0 -10.0
0.0615 15.50790975 0.8700314554999999 -0.03185557 -10.0 -10.0 -10.0
0.0616 15.5112954 0.8702185092 -0.031866768000000004 -10.0 -10.0 -10.0
0.0617 15.51468105 0.8704055628999999 -0.031877966 -10.0 -10.0 -10.0
0.0618 15.5180667 0.8705926166 -0.031889164000000005 -10.0 -10.0 -10.0
0.0619 15.52145235 0.8707796702999999 -0.031900362 -10.0 -10.0 -10.0
0.062 15.524837999999999 0.870966724 -0.031911560000000005 -10.0 -10.0 -10.0
0.0621 15.52822365 0.8711537777 -0.031922758 -10.0 -10.0 -10.0
0.0622 15.5316093 0.8713408314 -0.031933956 -10.0 -10.0 -10.0
0.0623 15.53499495 0.8715278851 -0.031945154 -10.0 -10.0 -10.0
0.0624 15.5383806 0.8717149388 -0.031956352 -10.0 -10.0 -10.0
0.0625 15.54176625 0.8719019925 -0.031967550000000004 -10.0 -10.0 -10.0
0.0626 15.5451519 0.8720890461999999 -0.031978748 -10.0 -10.0 -10.0
0.0627 15.548537549999999 0.8722760999 -0.031989946000000005 -10.0 -10.0 -10.0
0.0628 15.5519232 0.8724631535999999 -0.032001144 -10.0 -10.0 -10.0
0.0629 15.55530885 0.8726502073 -0.032012342 -10.0 -10.0 -10.0
0.063 15.5586945 0.8728372609999999 -0.03202354 -10.0 -10.0 -10.0
0.0631 15.56208015 0.8730243147 -0.032034738 -10.0 -10.0 -10.0
0.0632 15.5654658 0.8732113684 -0.032045936000000004 -10.0 -10.0 -10.0
0.0633 15.56885145 0.8733984221 -0.032057134 -10.0 -10.0 -10.0
0.0634 15.5722371 0.8735854758 -0.032068332000000005 -10.0 -10.0 -10.0
0.0635 15.575622749999999 0.8737725295 -0.03207953 -10.0 -10.0 -10.0
0.0636 15.5790084 0.8739595832 -0.032090728 -10.0 -10.0 -10.0
0.0637 15.58239405 0.8741466368999999 -0.032101926 -10.0 -10.0 -10.0
0.0638 15.5857797 0.8743336906 -0.032113124 -10.0 -10.0 -10.0
0.0639 15.58916535 0.8745207442999999 -0.032124322000000004 -10.0 -10.0 -10.0
0.064 15.592551 0.874707798 -0.03213552 -10.0 -10.0 -10.0
0.0641 15.59593665 0.8748948517 -0.032146718000000005 -10.0 -10.0 -10.0
0.0642 15.5993223 0.8750819054 -0.032157916 -10.0 -10.0 -10.0
0.0643 15.60270795 0.8752689591 -0.032169114 -10.0 -10.0 -10.0
0.0644 15.6060936 0.8754560128 -0.032180312 -10.0 -10.0 -10.0
0.0645 15.60947925 0.8756430665 -0.03219151 -10.0 -10.0 -10.0
0.0646 15.6128649 0.8758301202 -0.032202708000000003 -10.0 -10.0 -10.0
0.0647 15.61625055 0.8760171739 -0.032213906 -10.0 -10.0 -10.0
0.0648 15.6196362 0.8762042275999999 -0.032225104000000004 -10.0 -10.0 -10.0
0.0649 15.62302185 0.8763912813 -0.032236302 -10.0 -10.0 -10.0
0.065 15.6264075 0.876578335 -0.0322475 -10.0 -10.0 -10.0
0.0651 15.62979315 0.8767653887 -0.032258698 -10.0 -10.0 -10.0
0.0652 15.6331788 0.8769524424 -0.032269896 -10.0 -10.0 -10.0
0.0653 15.63656445 0.8771394961 -0.032281094 -10.0 -10.0 -10.0
0.0654 15.6399501 0.8773265498 -0.032292292 -10.0 -10.0 -10.0
0.0655 15.64333575 0.8775136035 -0.032303490000000004 -10.0 -10.0 -10.0
0.0656 15.6467214 0.8777006572 -0.032314688 -10.0 -10.0 -10.0
0.0657 15.65010705 0.8778877109 -0.032325886 -10.0 -10.0 -10.0
0.0658 15.6534927 0.8780747646 -0.032337084 -10.0 -10.0 -10.0
0.0659 15.65687835 0.8782618182999999 -0.032348282 -10.0 -10.0 -10.0
0.066 15.660264 0.878448872 -0.03235948 -10.0 -10.0 -10.0
0.0661 15.66364965 0.8786359257 -0.032370678 -10.0 -10.0 -10.0
0.0662 15.6670353 0.8788229794 -0.032381876000000004 -10.0 -10.0 -10.0
0.0663 15.67042095 0.8790100331 -0.032393074 -10.0 -10.0 -10.0
0.0664 15.6738066 0.8791970868 -0.032404272000000005 -10.0 -10.0 -10.0
0.0665 15.677192250000001 0.8793841405 -0.03241547 -10.0 -10.0 -10.0
0.0666 15.6805779 0.8795711942 -0.032426668 -10.0 -10.0 -10.0
0.0667 15.68396355 0.8797582479 -0.032437866 -10.0 -10.0 -10.0
0.0668 15.6873492 0.8799453016 -0.032449064 -10.0 -10.0 -10.0
0.0669 15.69073485 0.8801323553 -0.032460262000000004 -10.0 -10.0 -10.0
0.067 15.6941205 0.8803194089999999 -0.03247146 -10.0 -10.0 -10.0
0.0671 15.69750615 0.8805064627 -0.032482658000000005 -10.0 -10.0 -10.0
0.0672 15.7008918 0.8806935164 -0.032493856 -10.0 -10.0 -10.0
0.0673 15.704277450000001 0.8808805701 -0.032505054 -10.0 -10.0 -10.0
0.0674 15.7076631 0.8810676238 -0.032516252 -10.0 -10.0 -10.0
0.0675 15.71104875 0.8812546775 -0.03252745 -10.0 -10.0 -10.0
0.0676 15.7144344 0.8814417312 -0.032538648 -10.0 -10.0 -10.0
0.0677 15.71782005 0.8816287849 -0.032549846 -10.0 -10.0 -10.0
0.0678 15.7212057 0.8818158386 -0.032561044000000004 -10.0 -10.0 -10.0
0.0679 15.72459135 0.8820028923 -0.032572242 -10.0 -10.0 -10.0
0.068 15.727977000000001 0.882189946 -0.03258344 -10.0 -10.0 -10.0
0.0681 15.73136265 0.8823769997 -0.032594638 -10.0 -10.0 -10.0
0.0682 15.7347483 0.8825640534 -0.032605836 -10.0 -10.0 -10.0
0.0683 15.73813395 0.8827511071 -0.032617034 -10.0 -10.0 -10.0
0.0684 15.7415196 0.8829381608 -0.032628232 -10.0 -10.0 -10.0
0.0685 15.74490525 0.8831252145 -0.032639430000000004 -10.0 -10.0 -10.0
0.0686 15.7482909 0.8833122682 -0.032650628 -10.0 -10.0 -10.0
0.0687 15.75167655 0.8834993219 -0.032661826 -10.0 -10.0 -10.0
0.0688 15.755062200000001 0.8836863756 -0.032673024 -10.0 -10.0 -10.0
0.0689 15.75844785 0.8838734293 -0.032684222 -10.0 -10.0 -10.0
0.069 15.7618335 0.8840604830000001 -0.03269542 -10.0 -10.0 -10.0
0.0691 15.76521915 0.8842475367 -0.032706618 -10.0 -10.0 -10.0
0.0692 15.7686048 0.8844345904 -0.032717816000000004 -10.0 -10.0 -10.0
0.0693 15.77199045 0.8846216441 -0.032729014 -10.0 -10.0 -10.0
0.0694 15.7753761 0.8848086978 -0.032740212 -10.0 -10.0 -10.0
0.0695 15.778761750000001 0.8849957515 -0.03275141 -10.0 -10.0 -10.0
0.0696 15.782147400000001 0.8851828052 -0.032762608 -10.0 -10.0 -10.0
0.0697 15.78553305 0.8853698589 -0.032773806 -10.0 -10.0 -10.0
0.0698 15.7889187 0.8855569126 -0.032785004 -10.0 -10.0 -10.0
0.0699 15.79230435 0.8857439663 -0.032796202 -10.0 -10.0 -10.0
0.07 15.79569 0.88593102 -0.0328074 -10.0 -10.0 -10.0
0.0701 15.79864789 0.8861230709 -0.032818134 -10.0 -10.0 -10.0
0.0702 15.801605780000001 0.8863151218 -0.032828868 -10.0 -10.0 -10.0
0.0703 15.80456367 0.8865071727 -0.032839602 -10.0 -10.0 -10.0
0.0704 15.80752156 0.8866992236 -0.032850336 -10.0 -10.0 -10.0
0.0705 15.81047945 0.8868912745 -0.03286107 -10.0 -10.0 -10.0
0.0706 15.81343734 0.8870833254 -0.032871804 -10.0 -10.0 -10.0
0.0707 15.816395230000001 0.8872753763 -0.032882538 -10.0 -10.0 -10.0
0.0708 15.81935312 0.8874674272 -0.032893272 -10.0 -10.0 -10.0
0.0709 15.82231101 0.8876594781 -0.032904006 -10.0 -10.0 -10.0
0.071 15.825268900000001 0.887851529 -0.03291474 -10.0 -10.0 -10.0
0.0711 15.82822679 0.8880435799 -0.032925474 -10.0 -10.0 -10.0
0.0712 15.83118468 0.8882356308 -0.032936208 -10.0 -10.0 -10.0
0.0713 15.834142570000001 0.8884276817 -0.032946942 -10.0 -10.0 -10.0
0.0714 15.83710046 0.8886197326 -0.032957676 -10.0 -10.0 -10.0
0.0715 15.84005835 0.8888117835 -0.032968410000000004 -10.0 -10.0 -10.0
0.0716 15.84301624 0.8890038344 -0.032979144 -10.0 -10.0 -10.0
0.0717 15.84597413 0.8891958853 -0.032989878 -10.0 -10.0 -10.0
0.0718 15.84893202 0.8893879362 -0.033000612 -10.0 -10.0 -10.0
0.0719 15.85188991 0.8895799871 -0.033011346000000004 -10.0 -10.0 -10.0
0.072 15.8548478 0.889772038 -0.03302208 -10.0 -10.0 -10.0
0.0721 15.857805690000001 0.8899640889 -0.033032814 -10.0 -10.0 -10.0
0.0722 15.86076358 0.8901561398 -0.033043548 -10.0 -10.0 -10.0
0.0723 15.86372147 0.8903481907 -0.033054282000000004 -10.0 -10.0 -10.0
0.0724 15.866679360000001 0.8905402416 -0.033065016 -10.0 -10.0 -10.0
0.0725 15.86963725 0.8907322925000001 -0.03307575 -10.0 -10.0 -10.0
0.0726 15.87259514 0.8909243434 -0.033086484 -10.0 -10.0 -10.0
0.0727 15.87555303 0.8911163943 -0.033097218 -10.0 -10.0 -10.0
0.0728 15.87851092 0.8913084452000001 -0.033107952 -10.0 -10.0 -10.0
0.0729 15.88146881 0.8915004961 -0.033118686 -10.0 -10.0 -10.0
0.073 15.8844267 0.891692547 -0.03312942 -10.0 -10.0 -10.0
0.0731 15.88738459 0.8918845979000001 -0.033140154 -10.0 -10.0 -10.0
0.0732 15.890342480000001 0.8920766488 -0.033150888 -10.0 -10.0 -10.0
0.0733 15.89330037 0.8922686997 -0.033161622 -10.0 -10.0 -10.0
0.0734 15.89625826 0.8924607506000001 -0.033172356 -10.0 -10.0 -10.0
0.0735 15.89921615 0.8926528015 -0.03318309 -10.0 -10.0 -10.0
0.0736 15.90217404 0.8928448524 -0.033193824000000004 -10.0 -10.0 -10.0
0.0737 15.90513193 0.8930369033000001 -0.033204558 -10.0 -10.0 -10.0
0.0738 15.90808982 0.8932289542 -0.033215292 -10.0 -10.0 -10.0
0.0739 15.91104771 0.8934210051 -0.033226026 -10.0 -10.0 -10.0
0.074 15.9140056 0.8936130560000001 -0.033236760000000004 -10.0 -10.0 -10.0
0.0741 15.91696349 0.8938051069 -0.033247494 -10.0 -10.0 -10.0
0.0742 15.91992138 0.8939971578 -0.033258228 -10.0 -10.0 -10.0
0.0743 15.92287927 0.8941892087000001 -0.033268962 -10.0 -10.0 -10.0
0.0744 15.92583716 0.8943812596 -0.033279696000000004 -10.0 -10.0 -10.0
0.0745 15.92879505 0.8945733105 -0.03329043 -10.0 -10.0 -10.0
0.0746 15.93175294 0.8947653614000001 -0.033301164 -10.0 -10.0 -10.0
0.0747 15.93471083 0.8949574123 -0.033311898 -10.0 -10.0 -10.0
0.0748 15.93766872 0.8951494632 -0.033322632000000005 -10.0 -10.0 -10.0
0.0749 15.94062661 0.8953415141000001 -0.033333366 -10.0 -10.0 -10.0
0.075 15.9435845 0.895533565 -0.0333441 -10.0 -10.0 -10.0
0.0751 15.94654239 0.8957256159 -0.033354834 -10.0 -10.0 -10.0
0.0752 15.94950028 0.8959176668000001 -0.033365568 -10.0 -10.0 -10.0
0.0753 15.95245817 0.8961097177 -0.033376302000000004 -10.0 -10.0 -10.0
0.0754 15.95541606 0.8963017686 -0.033387036 -10.0 -10.0 -10.0
0.0755 15.95837395 0.8964938195000001 -0.03339777 -10.0 -10.0 -10.0
0.0756 15.96133184 0.8966858704 -0.033408504 -10.0 -10.0 -10.0
0.0757 15.96428973 0.8968779213 -0.033419238000000004 -10.0 -10.0 -10.0
0.0758 15.96724762 0.8970699722000001 -0.033429972 -10.0 -10.0 -10.0
0.0759 15.97020551 0.8972620231 -0.033440706 -10.0 -10.0 -10.0
0.076 15.9731634 0.897454074 -0.03345144 -10.0 -10.0 -10.0
0.0761 15.97612129 0.8976461249000001 -0.033462174000000004 -10.0 -10.0 -10.0
0.0762 15.97907918 0.8978381758 -0.033472908 -10.0 -10.0 -10.0
0.0763 15.98203707 0.8980302267 -0.033483642 -10.0 -10.0 -10.0
0.0764 15.98499496 0.8982222776000001 -0.033494376 -10.0 -10.0 -10.0
0.0765 15.98795285 0.8984143285 -0.033505110000000005 -10.0 -10.0 -10.0
0.0766 15.99091074 0.8986063794 -0.033515844 -10.0 -10.0 -10.0
0.0767 15.99386863 0.8987984303000001 -0.033526578 -10.0 -10.0 -10.0
0.0768 15.996826519999999 0.8989904812 -0.033537312 -10.0 -10.0 -10.0
0.0769 15.99978441 0.8991825321 -0.033548046000000005 -10.0 -10.0 -10.0
0.077 16.0027423 0.8993745830000001 -0.03355878 -10.0 -10.0 -10.0
0.0771 16.00570019 0.8995666339 -0.033569514 -10.0 -10.0 -10.0
0.0772 16.00865808 0.8997586848 -0.033580248 -10.0 -10.0 -10.0
0.0773 16.01161597 0.8999507357000001 -0.033590982000000005 -10.0 -10.0 -10.0
0.0774 16.01457386 0.9001427866 -0.033601716000000004 -10.0 -10.0 -10.0
0.0775 16.01753175 0.9003348375 -0.03361245 -10.0 -10.0 -10.0
0.0776 16.02048964 0.9005268884000001 -0.033623184 -10.0 -10.0 -10.0
0.0777 16.02344753 0.9007189393 -0.033633918 -10.0 -10.0 -10.0
0.0778 16.02640542 0.9009109902000001 -0.033644652000000004 -10.0 -10.0 -10.0
0.0779 16.02936331 0.9011030411000001 -0.033655386 -10.0 -10.0 -10.0
0.078 16.0323212 0.901295092 -0.03366612 -10.0 -10.0 -10.0
0.0781 16.03527909 0.9014871429000001 -0.033676854 -10.0 -10.0 -10.0
0.0782 16.03823698 0.9016791938000001 -0.033687588000000004 -10.0 -10.0 -10.0
0.0783 16.041194869999998 0.9018712447 -0.033698322 -10.0 -10.0 -10.0
0.0784 16.04415276 0.9020632956000001 -0.033709056 -10.0 -10.0 -10.0
0.0785 16.04711065 0.9022553465 -0.03371979 -10.0 -10.0 -10.0
0.0786 16.050068539999998 0.9024473974 -0.033730524000000005 -10.0 -10.0 -10.0
0.0787 16.05302643 0.9026394483000001 -0.033741258 -10.0 -10.0 -10.0
0.0788 16.05598432 0.9028314992 -0.033751992 -10.0 -10.0 -10.0
0.0789 16.05894221 0.9030235501 -0.033762726 -10.0 -10.0 -10.0
0.079 16.0619001 0.9032156010000001 -0.033773460000000005 -10.0 -10.0 -10.0
0.0791 16.06485799 0.9034076519 -0.033784194000000003 -10.0 -10.0 -10.0
0.0792 16.06781588 0.9035997028 -0.033794928 -10.0 -10.0 -10.0
0.0793 16.07077377 0.9037917537000001 -0.033805662 -10.0 -10.0 -10.0
0.0794 16.07373166 0.9039838046 -0.033816396000000006 -10.0 -10.0 -10.0
0.0795 16.07668955 0.9041758555 -0.033827130000000004 -10.0 -10.0 -10.0
0.0796 16.07964744 0.9043679064000001 -0.033837864 -10.0 -10.0 -10.0
0.0797 16.08260533 0.9045599573 -0.033848598 -10.0 -10.0 -10.0
0.0798 16.08556322 0.9047520082 -0.033859332000000006 -10.0 -10.0 -10.0
0.0799 16.08852111 0.9049440591000001 -0.033870066000000004 -10.0 -10.0 -10.0
0.08 16.091479 0.90513611 -0.0338808 -10.0 -10.0 -10.0
0.0801 16.09410216 0.9053194062000001 -0.03389107 -10.0 -10.0 -10.0
0.0802 16.09672532 0.9055027024000001 -0.03390134 -10.0 -10.0 -10.0
0.0803 16.09934848 0.9056859986000001 -0.03391161 -10.0 -10.0 -10.0
0.0804 16.10197164 0.9058692948 -0.03392188 -10.0 -10.0 -10.0
0.0805 16.1045948 0.906052591 -0.03393215 -10.0 -10.0 -10.0
0.0806 16.10721796 0.9062358872 -0.03394242 -10.0 -10.0 -10.0
0.0807 16.10984112 0.9064191834 -0.03395269 -10.0 -10.0 -10.0
0.0808 16.11246428 0.9066024796000001 -0.03396296 -10.0 -10.0 -10.0
0.0809 16.11508744 0.9067857758000001 -0.03397323 -10.0 -10.0 -10.0
0.081 16.1177106 0.9069690720000001 -0.0339835 -10.0 -10.0 -10.0
0.0811 16.12033376 0.9071523682 -0.03399377 -10.0 -10.0 -10.0
0.0812 16.12295692 0.9073356644 -0.03400404 -10.0 -10.0 -10.0
0.0813 16.12558008 0.9075189606 -0.034014310000000006 -10.0 -10.0 -10.0
0.0814 16.12820324 0.9077022568 -0.034024580000000006 -10.0 -10.0 -10.0
0.0815 16.1308264 0.9078855530000001 -0.034034850000000005 -10.0 -10.0 -10.0
0.0816 16.13344956 0.9080688492000001 -0.034045120000000005 -10.0 -10.0 -10.0
0.0817 16.13607272 0.9082521454 -0.034055390000000005 -10.0 -10.0 -10.0
0.0818 16.13869588 0.9084354416 -0.034065660000000005 -10.0 -10.0 -10.0
0.0819 16.14131904 0.9086187378 -0.034075930000000004 -10.0 -10.0 -10.0
0.082 16.1439422 0.908802034 -0.034086200000000004 -10.0 -10.0 -10.0
0.0821 16.14656536 0.9089853302 -0.034096470000000004 -10.0 -10.0 -10.0
0.0822 16.14918852 0.9091686264000001 -0.03410674 -10.0 -10.0 -10.0
0.0823 16.15181168 0.9093519226000001 -0.03411701 -10.0 -10.0 -10.0
0.0824 16.15443484 0.9095352188 -0.03412728 -10.0 -10.0 -10.0
0.0825 16.157058 0.909718515 -0.03413755 -10.0 -10.0 -10.0
0.0826 16.15968116 0.9099018112 -0.03414782 -10.0 -10.0 -10.0
0.0827 16.16230432 0.9100851074 -0.03415809 -10.0 -10.0 -10.0
0.0828 16.16492748 0.9102684036 -0.03416836 -10.0 -10.0 -10.0
0.0829 16.16755064 0.9104516998000001 -0.03417863 -10.0 -10.0 -10.0
0.083 16.1701738 0.910634996 -0.0341889 -10.0 -10.0 -10.0
0.0831 16.17279696 0.9108182922 -0.03419917 -10.0 -10.0 -10.0
0.0832 16.175420120000002 0.9110015884 -0.03420944 -10.0 -10.0 -10.0
0.0833 16.17804328 0.9111848846 -0.03421971 -10.0 -10.0 -10.0
0.0834 16.18066644 0.9113681808 -0.03422998 -10.0 -10.0 -10.0
0.0835 16.183289600000002 0.911551477 -0.03424025 -10.0 -10.0 -10.0
0.0836 16.18591276 0.9117347732000001 -0.03425052 -10.0 -10.0 -10.0
0.0837 16.18853592 0.9119180694 -0.03426079 -10.0 -10.0 -10.0
0.0838 16.191159080000002 0.9121013656 -0.034271060000000006 -10.0 -10.0 -10.0
0.0839 16.19378224 0.9122846618 -0.034281330000000006 -10.0 -10.0 -10.0
0.084 16.1964054 0.912467958 -0.034291600000000005 -10.0 -10.0 -10.0
0.0841 16.199028560000002 0.9126512542 -0.034301870000000005 -10.0 -10.0 -10.0
0.0842 16.20165172 0.9128345504 -0.034312140000000005 -10.0 -10.0 -10.0
0.0843 16.20427488 0.9130178466000001 -0.034322410000000005 -10.0 -10.0 -10.0
0.0844 16.206898040000002 0.9132011428 -0.034332680000000004 -10.0 -10.0 -10.0
0.0845 16.2095212 0.913384439 -0.034342950000000004 -10.0 -10.0 -10.0
0.0846 16.21214436 0.9135677352 -0.034353220000000004 -10.0 -10.0 -10.0
0.0847 16.214767520000002 0.9137510314 -0.034363490000000003 -10.0 -10.0 -10.0
0.0848 16.21739068 0.9139343276 -0.03437376 -10.0 -10.0 -10.0
0.0849 16.22001384 0.9141176238000001 -0.03438403 -10.0 -10.0 -10.0
0.085 16.222637 0.9143009200000001 -0.0343943 -10.0 -10.0 -10.0
0.0851 16.22526016 0.9144842162 -0.03440457 -10.0 -10.0 -10.0
0.0852 16.22788332 0.9146675124 -0.03441484 -10.0 -10.0 -10.0
0.0853 16.23050648 0.9148508086 -0.03442511 -10.0 -10.0 -10.0
0.0854 16.23312964 0.9150341048 -0.03443538 -10.0 -10.0 -10.0
0.0855 16.2357528 0.915217401 -0.03444565 -10.0 -10.0 -10.0
0.0856 16.23837596 0.9154006972000001 -0.03445592 -10.0 -10.0 -10.0
0.0857 16.24099912 0.9155839934 -0.03446619 -10.0 -10.0 -10.0
0.0858 16.24362228 0.9157672896 -0.03447646 -10.0 -10.0 -10.0
0.0859 16.24624544 0.9159505858 -0.03448673 -10.0 -10.0 -10.0
0.086 16.2488686 0.916133882 -0.034497 -10.0 -10.0 -10.0
0.0861 16.25149176 0.9163171782 -0.03450727 -10.0 -10.0 -10.0
0.0862 16.25411492 0.9165004744 -0.03451754 -10.0 -10.0 -10.0
0.0863 16.25673808 0.9166837706000001 -0.034527810000000006 -10.0 -10.0 -10.0
0.0864 16.25936124 0.9168670668 -0.034538080000000006 -10.0 -10.0 -10.0
0.0865 16.2619844 0.917050363 -0.034548350000000005 -10.0 -10.0 -10.0
0.0866 16.26460756 0.9172336592 -0.034558620000000005 -10.0 -10.0 -10.0
0.0867 16.26723072 0.9174169554 -0.034568890000000005 -10.0 -10.0 -10.0
0.0868 16.26985388 0.9176002516 -0.034579160000000005 -10.0 -10.0 -10.0
0.0869 16.272477040000002 0.9177835478 -0.034589430000000004 -10.0 -10.0 -10.0
0.087 16.2751002 0.917966844 -0.034599700000000004 -10.0 -10.0 -10.0
0.0871 16.27772336 0.9181501402 -0.034609970000000004 -10.0 -10.0 -10.0
0.0872 16.280346520000002 0.9183334364 -0.034620240000000004 -10.0 -10.0 -10.0
